494	-14	16610		
495	-13	16620		
495	-13	16630		
496	-12	16640		
496	-12	16650		
496	-12	16660		
496	-12	16670		
497	-11	16680		
496	-12	16690		
496	-12	16700		
494	-14	16710		
494	-14	16720		
494	-14	16730		
495	-13	16740		
495	-13	16750		
497	-11	16760		
498	-10	16770		
501	-7	16780		
505	-3	16790		
508	0	16800		
513	5	16810		
516	8	16820		
518	10	16830		
521	13	16840		
523	15	16850		
523	15	16860		
523	15	16870		
522	14	16880		
521	13	16890		
518	10	16900		
516	8	16910		
514	6	16920		
512	4	16930		
509	1	16940		
507	-1	16950		
504	-4	16960		
502	-6	16970		
500	-8	16980		
499	-9	16990		
498	-10	17000		
498	-10	17010		
499	-9	17020		
500	-8	17030		
502	-6	17040		
503	-5	17050		
505	-3	17060		
506	-2	17070		
507	-1	17080		
507	-1	17090		
509	1	17100		
508	0	17110		
508	0	17120		
507	-1	17130		
506	-2	17140		
505	-3	17150		
504	-4	17160		
503	-5	17170		
502	-6	17180		
501	-7	17190		
500	-8	17200		
499	-9	17210		
499	-9	17220		
498	-10	17230		
498	-10	17240		
498	-10	17250		
497	-11	17260		
498	-10	17270		
497	-11	17280		
499	-9	17290		
498	-10	17300		
499	-9	17310		
499	-9	17320		
499	-9	17330		
499	-9	17340		
501	-7	17350		
500	-8	17360		
501	-7	17370		
500	-8	17380		
500	-8	17390		
499	-9	17400		
500	-8	17410		
501	-7	17420		
503	-5	17430		
507	-1	17440		
510	2	17450		
515	7	17460		
519	11	17470		
524	16	17480		
528	20	17490		
531	23	17500		
533	25	17510		
534	26	17520		
533	25	17530		
533	25	17540		
531	23	17550		
528	20	17560		
524	16	17570		
521	13	17580		
518	10	17590		
516	8	17600		
513	5	17610		
511	3	17620		
509	1	17630		
507	-1	17640		
506	-2	17650		
504	-4	17660		
505	-3	17670		
504	-4	17680		
504	-4	17690		
505	-3	17700		
507	-1	17710		
508	0	17720		
511	3	17730		
512	4	17740		
513	5	17750		
514	6	17760		
515	7	17770		
514	6	17780		
514	6	17790		
512	4	17800		
511	3	17810		
509	1	17820		
508	0	17830		
507	-1	17840		
505	-3	17850		
505	-3	17860		
503	-5	17870		
503	-5	17880		
502	-6	17890		
502	-6	17900		
502	-6	17910		
502	-6	17920		
501	-7	17930		
501	-7	17940		
501	-7	17950		
501	-7	17960		
500	-8	17970		
500	-8	17980		
500	-8	17990		
501	-7	18000		
501	-7	18010		
501	-7	18020		
500	-8	18030		
500	-8	18040		
501	-7	18050		
502	-6	18060		
504	-4	18070		
507	-1	18080		
511	3	18090		
516	8	18100		
522	14	18110		
526	18	18120		
532	24	18130		
536	28	18140		
540	32	18150		
543	35	18160		
544	36	18170		
544	36	18180		
542	34	18190		
540	32	18200		
538	30	18210		
535	27	18220		
532	24	18230		
528	20	18240		
525	17	18250		
521	13	18260		
517	9	18270		
514	6	18280		
512	4	18290		
510	2	18300		
508	0	18310		
509	1	18320		
509	1	18330		
511	3	18340		
513	5	18350		
515	7	18360		
517	9	18370		
519	11	18380		
520	12	18390		
521	13	18400		
521	13	18410		
522	14	18420		
520	12	18430		
519	11	18440		
517	9	18450		
516	8	18460		
514	6	18470		
511	3	18480		
509	1	18490		
507	-1	18500		
506	-2	18510		
504	-4	18520		
504	-4	18530		
504	-4	18540		
505	-3	18550		
504	-4	18560		
504	-4	18570		
504	-4	18580		
504	-4	18590		
503	-5	18600		
504	-4	18610		
504	-4	18620		
504	-4	18630		
504	-4	18640		
504	-4	18650		
505	-3	18660		
505	-3	18670		
505	-3	18680		
